0	1	date
-71.5	41.700001	03/05/2020
-86.896958	35.894972	03/05/2020
-98.520147	29.448671	03/05/2020
-95.771015	29.526602	03/05/2020
-95.393037	29.857273	03/05/2020
-111.924244	40.667882	03/05/2020
-120.618543	47.859892	03/05/2020
-121.832375	47.493554	03/05/2020
-121.766412	48.054913	03/05/2020
-117.404392	47.620379	03/05/2020
-118.480374	46.254606	03/05/2020
-89.417852	43.067468	03/05/2020
-112.495534	33.346541	03/06/2020
-111.367257	32.91891	03/06/2020
-121.913304	37.648081	03/06/2020
-121.951543	37.919479	03/06/2020
-123.925818	40.706673	03/06/2020
-118.261862	34.196398	03/06/2020
-122.745974	38.051817	03/06/2020
-122.325995	38.507351	03/06/2020
-117.777207	33.675687	03/06/2020
-120.722718	39.062032	03/06/2020
-121.340441	38.450011	03/06/2020
-116.776117	33.023604	03/06/2020
-123.032229	37.727239	03/06/2020
-122.371542	37.414664	03/06/2020
-121.690622	37.220777	03/06/2020
-121.939594	38.267226	03/06/2020
-122.945194	38.532574	03/06/2020
-121.903178	38.679268	03/06/2020
-104.880625	39.761849	03/06/2020
-104.926199	39.326435	03/06/2020
-106.692944	39.630638	03/06/2020
-104.527472	38.827383	03/06/2020
-105.245601	39.58646	03/06/2020
-80.476658	26.19352	03/06/2020
-82.349568	27.90659	03/06/2020
-81.89225	26.552134	03/06/2020
-82.365784	27.481386	03/06/2020
-87.014255	30.703633	03/06/2020
-84.468182	33.790034	03/06/2020
-85.186826	33.995961	03/06/2020
-87.645455	41.894294	03/06/2020
-86.135794	39.782976	03/06/2020
-84.458443	38.040157	03/06/2020
-77.203063	39.137382	03/06/2020
-71.396507	42.479477	03/06/2020
-71.179875	42.169703	03/06/2020
-71.020173	42.33196	03/06/2020
-93.100141	45.01525	03/06/2020
-96.154066	41.297091	03/06/2020
-115.013819	36.214236	03/06/2020
-119.710315	40.703311	03/06/2020
-71.842264	43.926488	03/06/2020
-74.074522	40.95909	03/06/2020
-74.961251	39.802352	03/06/2020
-73.589384	40.729687	03/06/2020
-74.0	40.7	03/06/2020
-74.024772	41.154785	03/06/2020
-73.745912	41.15277	03/06/2020
-79.251454	35.704994	03/06/2020
-78.650624	35.789846	03/06/2020
-95.941731	36.120121	03/06/2020
-123.097615	45.553542	03/06/2020
-75.398786	39.91667	03/06/2020
-75.292485	41.646589	03/06/2020
-71.5	41.700001	03/06/2020
-79.94248	32.800458	03/06/2020
-80.590885	34.338356	03/06/2020
-86.896958	35.894972	03/06/2020
-98.520147	29.448671	03/06/2020
-95.771015	29.526602	03/06/2020
-95.393037	29.857273	03/06/2020
-112.202123	41.037045	03/06/2020
-111.924244	40.667882	03/06/2020
-113.4878	37.262531	03/06/2020
-120.618543	47.859892	03/06/2020
-122.485903	45.771674	03/06/2020
-123.52181	47.802641	03/06/2020
-121.832375	47.493554	03/06/2020
-122.144709	47.040716	03/06/2020
-121.766412	48.054913	03/06/2020
-117.404392	47.620379	03/06/2020
-118.480374	46.254606	03/06/2020
-89.417852	43.067468	03/06/2020
-112.495534	33.346541	03/07/2020
-111.367257	32.91891	03/07/2020
-121.913304	37.648081	03/07/2020
-121.951543	37.919479	03/07/2020
-119.655019	36.761006	03/07/2020
-123.925818	40.706673	03/07/2020
-118.261862	34.196398	03/07/2020
-119.749852	37.210039	03/07/2020
-122.745974	38.051817	03/07/2020
-122.325995	38.507351	03/07/2020
-117.777207	33.675687	03/07/2020
-120.722718	39.062032	03/07/2020
-116.002239	33.729828	03/07/2020
-121.340441	38.450011	03/07/2020
-116.776117	33.023604	03/07/2020
-123.032229	37.727239	03/07/2020
-122.371542	37.414664	03/07/2020
-121.690622	37.220777	03/07/2020
-122.007205	37.012488	03/07/2020
-121.939594	38.267226	03/07/2020
-122.945194	38.532574	03/07/2020
-121.903178	38.679268	03/07/2020
-104.880625	39.761849	03/07/2020
-104.926199	39.326435	03/07/2020
-106.692944	39.630638	03/07/2020
-104.527472	38.827383	03/07/2020
-105.245601	39.58646	03/07/2020
-77.017094	38.904149	03/07/2020
-80.476658	26.19352	03/07/2020
-81.940858	26.868826	03/07/2020
-82.349568	27.90659	03/07/2020
-81.89225	26.552134	03/07/2020
-82.365784	27.481386	03/07/2020
-86.594194	30.665858	03/07/2020
-87.014255	30.703633	03/07/2020
-81.161813	29.057617	03/07/2020
-84.574166	33.93994	03/07/2020
-84.468182	33.790034	03/07/2020
-84.022938	33.959101	03/07/2020
-85.186826	33.995961	03/07/2020
-87.645455	41.894294	03/07/2020
-86.135794	39.782976	03/07/2020
-94.82233	38.883907	03/07/2020
-84.458443	38.040157	03/07/2020
-77.203063	39.137382	03/07/2020
-73.213948	42.375314	03/07/2020
-71.396507	42.479477	03/07/2020
-71.179875	42.169703	03/07/2020
-71.020173	42.33196	03/07/2020
-93.100141	45.01525	03/07/2020
-90.445954	38.640702	03/07/2020
-96.154066	41.297091	03/07/2020
-115.013819	36.214236	03/07/2020
-119.710315	40.703311	03/07/2020
-71.842264	43.926488	03/07/2020
-71.099437	42.98936	03/07/2020
-74.074522	40.95909	03/07/2020
-74.961251	39.802352	03/07/2020
-73.589384	40.729687	03/07/2020
-74.0	40.7	03/07/2020
-74.024772	41.154785	03/07/2020
-73.855387	43.106135	03/07/2020
-73.745912	41.15277	03/07/2020
-79.251454	35.704994	03/07/2020
-78.650624	35.789846	03/07/2020
-95.941731	36.120121	03/07/2020
-122.675797	42.411782	03/07/2020
-121.646168	42.683761	03/07/2020
-123.097615	45.553542	03/07/2020
-75.398786	39.91667	03/07/2020
-75.370201	40.209999	03/07/2020
-75.292485	41.646589	03/07/2020
-71.5	41.700001	03/07/2020
-79.94248	32.800458	03/07/2020
-80.590885	34.338356	03/07/2020
-86.896958	35.894972	03/07/2020
-98.520147	29.448671	03/07/2020
-95.771015	29.526602	03/07/2020
-95.393037	29.857273	03/07/2020
-112.202123	41.037045	03/07/2020
-111.924244	40.667882	03/07/2020
-113.4878	37.262531	03/07/2020
-73.11146	43.035325	03/07/2020
-77.276117	38.833743	03/07/2020
-120.618543	47.859892	03/07/2020
-122.485903	45.771674	03/07/2020
-123.52181	47.802641	03/07/2020
-121.832375	47.493554	03/07/2020
-120.676714	47.124444	03/07/2020
-122.144709	47.040716	03/07/2020
-121.766412	48.054913	03/07/2020
-117.404392	47.620379	03/07/2020
-118.480374	46.254606	03/07/2020
-89.417852	43.067468	03/07/2020
-112.495534	33.346541	03/08/2020
-111.367257	32.91891	03/08/2020
-121.913304	37.648081	03/08/2020
-121.951543	37.919479	03/08/2020
-119.655019	36.761006	03/08/2020
-123.925818	40.706673	03/08/2020
-118.261862	34.196398	03/08/2020
-119.749852	37.210039	03/08/2020
-122.745974	38.051817	03/08/2020
-122.325995	38.507351	03/08/2020
-117.777207	33.675687	03/08/2020
-120.722718	39.062032	03/08/2020
-116.002239	33.729828	03/08/2020
-121.340441	38.450011	03/08/2020
-116.776117	33.023604	03/08/2020
-123.032229	37.727239	03/08/2020
-122.371542	37.414664	03/08/2020
-121.690622	37.220777	03/08/2020
-122.007205	37.012488	03/08/2020
-121.939594	38.267226	03/08/2020
-122.945194	38.532574	03/08/2020
-121.903178	38.679268	03/08/2020
-104.880625	39.761849	03/08/2020
-104.926199	39.326435	03/08/2020
-106.692944	39.630638	03/08/2020
-104.527472	38.827383	03/08/2020
-105.245601	39.58646	03/08/2020
-73.366757	41.228103	03/08/2020
-77.017094	38.904149	03/08/2020
